candidate,description,comparison,mode,observable,observable_zh,paired_runs,topologies,networks_noise_min_event_support,positive_pairs,negative_pairs,zero_pairs,mean_paired_change,median_paired_change,minimum_paired_change,maximum_paired_change,interpretation
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TA,pair_order_probability_mae,成对顺序概率误差,2,1,48,1,1,0,0.0011737052226253042,0.0011737052226253042,-0.0004099099988524868,0.002757320444103095,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TA,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,48,2,0,0,0.24376528429093014,0.24376528429093014,0.1405641007659142,0.3469664678159461,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TA,local_width_ms_median,接触点局部宽度 (ms),2,1,48,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TA,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,48,0,1,1,-1.0,-1.0,-2.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TA,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,48,0,2,0,-8.179217196148102,-8.179217196148102,-8.777861103545092,-7.580573288751111,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TA,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,48,2,0,0,0.1295505294487908,0.1295505294487908,0.12893033869188109,0.13017072020570053,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TA,peak_active_components_median,峰值并行连通域数,2,1,48,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TA,n,本类合格事件数,2,1,48,2,0,0,11.5,11.5,8.0,15.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TA,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,48,2,0,0,2.25,2.25,2.0,2.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TA,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,48,2,0,0,3.5,3.5,3.0,4.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TA,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,48,2,0,0,0.07174365840789676,0.07174365840789676,0.05850393196632098,0.08498338484947254,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TA,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,48,2,0,0,0.010047862251412243,0.010047862251412243,0.007851356060875503,0.012244368441948983,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,SCL_upper_participation,SCL9/8 参与概率,2,1,78,2,0,0,0.05247087250099308,0.05247087250099308,0.03342490842490853,0.07151683657707764,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,ICL_contact_participation,ICL 平均参与概率,2,1,78,0,2,0,-0.010065235968850395,-0.010065235968850395,-0.015651015651015676,-0.004479456286685113,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,both_rods,两杆共同参与概率,2,1,78,2,0,0,0.04301271018138492,0.04301271018138492,0.013736263736263798,0.07228915662650603,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,participation_mae,通道参与概率误差,2,1,78,0,2,0,-0.00991916383482648,-0.00991916383482648,-0.019230769230769246,-0.0006075584388837152,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,pair_order_probability_mae,成对顺序概率误差,2,1,78,0,2,0,-0.014327481532352221,-0.014327481532352221,-0.0232018186366455,-0.0054531444280589425,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,78,2,0,0,0.3569454443218092,0.3569454443218092,0.23972522085296077,0.4741656677906576,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,local_width_ms_median,接触点局部宽度 (ms),2,1,78,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,78,2,0,0,3.0,3.0,2.0,4.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,78,2,0,0,3.784692526294748,3.784692526294748,3.4650201881431713,4.104364864446325,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,78,1,1,0,-0.0008464598388751507,-0.0008464598388751507,-0.0050630757788694275,0.003370156101119126,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,peak_active_components_median,峰值并行连通域数,2,1,78,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,n,本类合格事件数,2,1,78,1,1,0,0.5,0.5,-5.0,6.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,78,2,0,0,1.25,1.25,1.0,1.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,78,2,0,0,2.0,2.0,1.5,2.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,78,2,0,0,0.07958015895985149,0.07958015895985149,0.04373352015510079,0.11542679776460218,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__ellipse4_orthogonal,端点原位｜转90°拉长 4:1,endpoint__circle,TB,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,78,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_1.25,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→I 权重 × 1.25,up3__ellipse4,ALL,n,本类合格事件数,2,1,0,0,2,0,-111.5,-111.5,-112.0,-111.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_1.25,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→I 权重 × 1.25,up3__ellipse4,TA,n,本类合格事件数,2,1,0,0,2,0,-18.0,-18.0,-20.0,-16.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_1.25,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→I 权重 × 1.25,up3__ellipse4,TB,n,本类合格事件数,2,1,0,0,2,0,-93.5,-93.5,-95.0,-92.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,SCL_upper_participation,SCL9/8 参与概率,2,1,11,0,2,0,-0.13852110727110728,-0.13852110727110728,-0.24201474201474193,-0.035027472527472625,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,ICL_contact_participation,ICL 平均参与概率,2,1,11,1,1,0,0.00024553149553147025,0.00024553149553147025,-0.026535964035964033,0.027027027027026973,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,both_rods,两杆共同参与概率,2,1,11,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,participation_mae,通道参与概率误差,2,1,11,1,1,0,0.015509100406672499,0.015509100406672499,-0.004085972196746085,0.03510417301009108,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,pair_order_probability_mae,成对顺序概率误差,2,1,11,0,2,0,-0.11510756677087483,-0.11510756677087483,-0.14955049100155027,-0.0806646425401994,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,11,1,1,0,0.3578605865955069,0.3578605865955069,-0.25547693835324026,0.9711981115442541,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,local_width_ms_median,接触点局部宽度 (ms),2,1,11,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,11,1,1,0,3.0,3.0,-4.0,10.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,11,2,0,0,59.775670422935036,59.775670422935036,31.057140308779708,88.49420053709036,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,11,2,0,0,0.04203402173575213,0.04203402173575213,0.035699208384085135,0.048368835087419126,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,peak_active_components_median,峰值并行连通域数,2,1,11,2,0,0,1.0,1.0,1.0,1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,n,本类合格事件数,2,1,11,0,2,0,-99.5,-99.5,-100.0,-99.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,11,2,0,0,60.0,60.0,36.0,84.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,11,2,0,0,5.5,5.5,5.0,6.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,11,2,0,0,0.7382432362392235,0.7382432362392235,0.5948711638161432,0.8816153086623038,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,ALL,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,11,0,2,0,-0.1289614465185699,-0.1289614465185699,-0.17840766986244272,-0.07951522317469706,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,SCL_upper_participation,SCL9/8 参与概率,2,1,2,0,2,0,-0.04062500000000002,-0.04062500000000002,-0.050000000000000044,-0.03125,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,ICL_contact_participation,ICL 平均参与概率,2,1,2,2,0,0,0.01761363636363633,0.01761363636363633,0.017045454545454586,0.018181818181818077,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,both_rods,两杆共同参与概率,2,1,2,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,participation_mae,通道参与概率误差,2,1,2,1,1,0,-0.004416065324724661,-0.004416065324724661,-0.01766362830738069,0.00883149765793137,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,pair_order_probability_mae,成对顺序概率误差,2,1,2,0,2,0,-0.013504680977058287,-0.013504680977058287,-0.015245983807267827,-0.011763378146848746,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,2,0,2,0,-45.623776829876306,-45.623776829876306,-57.782534376418425,-33.465019283334186,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,local_width_ms_median,接触点局部宽度 (ms),2,1,2,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,2,1,1,0,-12.5,-12.5,-26.0,1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,2,0,2,0,-38.10011577445505,-38.10011577445505,-68.98290257442954,-7.2173289744805516,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,2,2,0,0,0.044737540583916116,0.044737540583916116,0.02920953508149906,0.06026554608633318,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,peak_active_components_median,峰值并行连通域数,2,1,2,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,n,本类合格事件数,2,1,2,0,2,0,-15.0,-15.0,-18.0,-12.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,2,0,2,0,-8.25,-8.25,-11.0,-5.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,2,2,0,0,4.5,4.5,4.5,4.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,2,0,2,0,-0.08292086103476226,-0.08292086103476226,-0.16523270219686026,-0.0006090198726642626,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TA,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,2,0,2,0,-0.047114709670576405,-0.047114709670576405,-0.08056028793793168,-0.013669131403221124,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,SCL_upper_participation,SCL9/8 参与概率,2,1,7,0,2,0,-0.129558827899789,-0.129558827899789,-0.22255639097744362,-0.0365612648221344,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,ICL_contact_participation,ICL 平均参与概率,2,1,7,1,1,0,-0.00302825425043024,-0.00302825425043024,-0.034764642472152385,0.028708133971291905,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,both_rods,两杆共同参与概率,2,1,7,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,participation_mae,通道参与概率误差,2,1,7,1,1,0,-0.008531151029275846,-0.008531151029275846,-0.019476740880815552,0.002414438822263859,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,pair_order_probability_mae,成对顺序概率误差,2,1,7,0,2,0,-0.06398371269836364,-0.06398371269836364,-0.07138812667784061,-0.05657929871888667,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,7,1,1,0,0.4394249338311056,0.4394249338311056,-0.2509015143259603,1.1297513819881715,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,local_width_ms_median,接触点局部宽度 (ms),2,1,7,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,7,1,1,0,3.0,3.0,-4.0,10.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,7,2,0,0,61.63350169442674,61.63350169442674,33.71882470763194,89.54817868122154,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,7,2,0,0,0.04281474405998043,0.04281474405998043,0.0420003939414806,0.043629094178480265,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,peak_active_components_median,峰值并行连通域数,2,1,7,2,0,0,1.0,1.0,1.0,1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,n,本类合格事件数,2,1,7,0,2,0,-84.5,-84.5,-88.0,-81.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,7,2,0,0,49.0,49.0,13.0,85.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,7,2,0,0,5.0,5.0,5.0,5.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,7,2,0,0,0.5190915611667442,0.5190915611667442,0.13038156063623418,0.9078015616972541,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__core_mean_rate_scale_1.0,左核上移3 mm｜沿端点轴拉长 4:1｜核内平均外部输入 × 1.0,up3__ellipse4,TB,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,7,0,2,0,-0.15867021999295228,-0.15867021999295228,-0.2378252168112075,-0.07951522317469706,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__out_reference,端点原位｜离核重采样对照,endpoint__circle,ALL,SCL_upper_participation,SCL9/8 参与概率,2,1,126,0,2,0,-0.03460727080699738,-0.03460727080699738,-0.06118218431651268,-0.008032357297482084,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__out_reference,端点原位｜离核重采样对照,endpoint__circle,ALL,ICL_contact_participation,ICL 平均参与概率,2,1,126,0,2,0,-0.010405697627983213,-0.010405697627983213,-0.014630180119527436,-0.006181215136438989,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__out_reference,端点原位｜离核重采样对照,endpoint__circle,ALL,both_rods,两杆共同参与概率,2,1,126,1,1,0,-0.0032059802767333556,-0.0032059802767333556,-0.015754560530679917,0.009342599977213206,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__out_reference,端点原位｜离核重采样对照,endpoint__circle,ALL,participation_mae,通道参与概率误差,2,1,126,1,1,0,-0.0015490559716112712,-0.0015490559716112712,-0.009281955353528493,0.00618384341030595,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__out_reference,端点原位｜离核重采样对照,endpoint__circle,ALL,pair_order_probability_mae,成对顺序概率误差,2,1,126,0,2,0,-0.040765814529846706,-0.040765814529846706,-0.04536892424626715,-0.03616270481342626,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__out_reference,端点原位｜离核重采样对照,endpoint__circle,ALL,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,126,2,0,0,21.124935480033855,21.124935480033855,0.03182533448853064,42.21804562557918,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__out_reference,端点原位｜离核重采样对照,endpoint__circle,ALL,local_width_ms_median,接触点局部宽度 (ms),2,1,126,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__out_reference,端点原位｜离核重采样对照,endpoint__circle,ALL,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,126,2,0,0,12.5,12.5,2.0,23.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__out_reference,端点原位｜离核重采样对照,endpoint__circle,ALL,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,126,2,0,0,35.964973293237335,35.964973293237335,26.165529601981234,45.76441698449344,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__out_reference,端点原位｜离核重采样对照,endpoint__circle,ALL,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,126,0,2,0,-0.005963810530861924,-0.005963810530861924,-0.006097431415552898,-0.00583018964617095,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__out_reference,端点原位｜离核重采样对照,endpoint__circle,ALL,peak_active_components_median,峰值并行连通域数,2,1,126,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
endpoint__out_reference,端点原位｜离核重采样对照,endpoint__circle,ALL,n,本类合格事件数,2,1,126,2,0,0,5.5,5.5,3.0,8.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
