subject,seizure_idx,window_start_sec,window_end_sec,window_center_sec,phase,best_template,A_signed_corr,A_abs_corr,A_mirror_choice,B_signed_corr,B_abs_corr,B_mirror_choice,maxAB_abs_corr,maxAB_signed_corr
epilepsiae_1146,5,-114.0,-104.0,-109.0,pre,A,-0.9863809085057207,0.9863809085057207,mirror,0.8541513120440055,0.8541513120440055,mirror,0.9863809085057207,-0.9863809085057207
epilepsiae_1146,5,-112.0,-102.0,-107.0,pre,A,-0.9850967328818976,0.9850967328818976,mirror,0.8534098013174108,0.8534098013174108,mirror,0.9850967328818976,-0.9850967328818976
epilepsiae_1146,5,-110.0,-100.0,-105.0,pre,A,-0.9553728162848215,0.9553728162848215,mirror,0.9050398329362392,0.9050398329362392,mirror,0.9553728162848215,-0.9553728162848215
epilepsiae_1146,5,-108.0,-98.0,-103.0,pre,A,-0.8818549728475776,0.8818549728475776,mirror,0.8391829320117943,0.8391829320117943,identity,0.8818549728475776,-0.8818549728475776
epilepsiae_1146,5,-106.0,-96.0,-101.0,pre,B,-0.7087765298398253,0.7087765298398253,mirror,0.7830223962224729,0.7830223962224729,mirror,0.7830223962224729,0.7830223962224729
epilepsiae_1146,5,-104.0,-94.0,-99.0,pre,A,0.7130608463616266,0.7130608463616266,mirror,-0.6944183260392169,0.6944183260392169,mirror,0.7130608463616266,0.7130608463616266
epilepsiae_1146,5,-102.0,-92.0,-97.0,pre,A,0.49075003411711626,0.49075003411711626,identity,-0.4236959021025199,0.4236959021025199,mirror,0.49075003411711626,0.49075003411711626
epilepsiae_1146,5,-100.0,-90.0,-95.0,pre,B,-0.12974264001974106,0.12974264001974106,mirror,0.3446395372318772,0.3446395372318772,identity,0.3446395372318772,0.3446395372318772
epilepsiae_1146,5,-98.0,-88.0,-93.0,pre,A,-0.6870900749743875,0.6870900749743875,mirror,0.6498351811379508,0.6498351811379508,identity,0.6870900749743875,-0.6870900749743875
epilepsiae_1146,5,-96.0,-86.0,-91.0,pre,B,-0.6962590006904515,0.6962590006904515,mirror,0.8076915563452555,0.8076915563452555,identity,0.8076915563452555,0.8076915563452555
epilepsiae_1146,5,-94.0,-84.0,-89.0,pre,B,-0.46702944207515107,0.46702944207515107,mirror,0.6426972585318595,0.6426972585318595,identity,0.6426972585318595,0.6426972585318595
epilepsiae_1146,5,-92.0,-82.0,-87.0,pre,B,-0.3553992684161608,0.3553992684161608,mirror,0.5031080688833663,0.5031080688833663,identity,0.5031080688833663,0.5031080688833663
epilepsiae_1146,5,-90.0,-80.0,-85.0,pre,B,0.21286180004652422,0.21286180004652422,identity,-0.21576220675155577,0.21576220675155577,mirror,0.21576220675155577,-0.21576220675155577
epilepsiae_1146,5,-88.0,-78.0,-83.0,pre,A,0.7106822460854796,0.7106822460854796,mirror,-0.6494972641793949,0.6494972641793949,mirror,0.7106822460854796,0.7106822460854796
epilepsiae_1146,5,-86.0,-76.0,-81.0,pre,B,0.7039453204722258,0.7039453204722258,mirror,-0.7209152615117043,0.7209152615117043,mirror,0.7209152615117043,-0.7209152615117043
epilepsiae_1146,5,-84.0,-74.0,-79.0,pre,B,0.5337613666903266,0.5337613666903266,mirror,-0.6772882638003135,0.6772882638003135,mirror,0.6772882638003135,-0.6772882638003135
epilepsiae_1146,5,-82.0,-72.0,-77.0,pre,B,0.16840645649154712,0.16840645649154712,mirror,-0.3962048120599537,0.3962048120599537,mirror,0.3962048120599537,-0.3962048120599537
epilepsiae_1146,5,-80.0,-70.0,-75.0,pre,B,0.1749641563843677,0.1749641563843677,mirror,-0.357773268406232,0.357773268406232,mirror,0.357773268406232,-0.357773268406232
epilepsiae_1146,5,-78.0,-68.0,-73.0,pre,B,0.23215286297914442,0.23215286297914442,mirror,-0.2504075490239022,0.2504075490239022,mirror,0.2504075490239022,-0.2504075490239022
epilepsiae_1146,5,-76.0,-66.0,-71.0,pre,A,0.5269429956258709,0.5269429956258709,mirror,-0.4800470533804308,0.4800470533804308,mirror,0.5269429956258709,0.5269429956258709
epilepsiae_1146,5,-74.0,-64.0,-69.0,pre,A,0.5587633009114145,0.5587633009114145,mirror,-0.48269784016283357,0.48269784016283357,mirror,0.5587633009114145,0.5587633009114145
epilepsiae_1146,5,-72.0,-62.0,-67.0,pre,A,0.3972361483114818,0.3972361483114818,identity,-0.3581651799161131,0.3581651799161131,mirror,0.3972361483114818,0.3972361483114818
epilepsiae_1146,5,-70.0,-60.0,-65.0,pre,B,0.3163465045200685,0.3163465045200685,identity,-0.31888097780688585,0.31888097780688585,mirror,0.31888097780688585,-0.31888097780688585
epilepsiae_1146,5,-68.0,-58.0,-63.0,pre,B,-0.46018676906897854,0.46018676906897854,mirror,0.5276715216363609,0.5276715216363609,identity,0.5276715216363609,0.5276715216363609
epilepsiae_1146,5,-66.0,-56.0,-61.0,pre,A,-0.8715586652902682,0.8715586652902682,identity,0.7914111779145448,0.7914111779145448,identity,0.8715586652902682,-0.8715586652902682
epilepsiae_1146,5,-64.0,-54.0,-59.0,pre,A,-0.9223436474337708,0.9223436474337708,mirror,0.7377732847689179,0.7377732847689179,identity,0.9223436474337708,-0.9223436474337708
epilepsiae_1146,5,-62.0,-52.0,-57.0,pre,A,-0.897497475085547,0.897497475085547,mirror,0.7701209311223118,0.7701209311223118,identity,0.897497475085547,-0.897497475085547
epilepsiae_1146,5,-60.0,-50.0,-55.0,pre,A,-0.8772436892998486,0.8772436892998486,mirror,0.7423235627688288,0.7423235627688288,identity,0.8772436892998486,-0.8772436892998486
epilepsiae_1146,5,-58.0,-48.0,-53.0,pre,B,-0.8412412440390212,0.8412412440390212,mirror,0.8583433840804434,0.8583433840804434,identity,0.8583433840804434,0.8583433840804434
epilepsiae_1146,5,-56.0,-46.0,-51.0,pre,A,-0.7983386251840278,0.7983386251840278,mirror,0.742125440756803,0.742125440756803,identity,0.7983386251840278,-0.7983386251840278
epilepsiae_1146,5,-54.0,-44.0,-49.0,pre,A,-0.6425077925996321,0.6425077925996321,mirror,0.6162486548007328,0.6162486548007328,identity,0.6425077925996321,-0.6425077925996321
epilepsiae_1146,5,-52.0,-42.0,-47.0,pre,A,-0.6242720399991142,0.6242720399991142,mirror,0.6230798896249071,0.6230798896249071,identity,0.6242720399991142,-0.6242720399991142
epilepsiae_1146,5,-50.0,-40.0,-45.0,pre,B,-0.07085840993792042,0.07085840993792042,identity,0.1985993891515914,0.1985993891515914,identity,0.1985993891515914,0.1985993891515914
epilepsiae_1146,5,-48.0,-38.0,-43.0,pre,B,0.2382510325048042,0.2382510325048042,mirror,-0.4306445555159716,0.4306445555159716,mirror,0.4306445555159716,-0.4306445555159716
epilepsiae_1146,5,-46.0,-36.0,-41.0,pre,B,-0.07257026424288333,0.07257026424288333,identity,-0.2277776747903963,0.2277776747903963,mirror,0.2277776747903963,-0.2277776747903963
epilepsiae_1146,5,-44.0,-34.0,-39.0,pre,A,-0.27720167287319547,0.27720167287319547,identity,-0.10802105782607205,0.10802105782607205,identity,0.27720167287319547,-0.27720167287319547
epilepsiae_1146,5,-42.0,-32.0,-37.0,pre,A,-0.580543899936371,0.580543899936371,identity,0.3734630020892752,0.3734630020892752,mirror,0.580543899936371,-0.580543899936371
epilepsiae_1146,5,-40.0,-30.0,-35.0,pre,A,-0.8180972080117368,0.8180972080117368,mirror,0.6332082833811132,0.6332082833811132,mirror,0.8180972080117368,-0.8180972080117368
epilepsiae_1146,5,-38.0,-28.0,-33.0,pre,A,-0.8906543542276334,0.8906543542276334,mirror,0.7303626978019315,0.7303626978019315,mirror,0.8906543542276334,-0.8906543542276334
epilepsiae_1146,5,-36.0,-26.0,-31.0,pre,A,-0.886253658159399,0.886253658159399,mirror,0.730943636210794,0.730943636210794,mirror,0.886253658159399,-0.886253658159399
epilepsiae_1146,5,-34.0,-24.0,-29.0,pre,A,-0.9240243280476211,0.9240243280476211,mirror,0.7638637729346861,0.7638637729346861,mirror,0.9240243280476211,-0.9240243280476211
epilepsiae_1146,5,-32.0,-22.0,-27.0,pre,A,-0.9408083536026001,0.9408083536026001,mirror,0.749943046590376,0.749943046590376,mirror,0.9408083536026001,-0.9408083536026001
epilepsiae_1146,5,-30.0,-20.0,-25.0,pre,A,-0.9249473470268241,0.9249473470268241,mirror,0.7616570422365151,0.7616570422365151,identity,0.9249473470268241,-0.9249473470268241
epilepsiae_1146,5,-28.0,-18.0,-23.0,pre,A,-0.8223641136699488,0.8223641136699488,mirror,0.7755200919439696,0.7755200919439696,identity,0.8223641136699488,-0.8223641136699488
epilepsiae_1146,5,-26.0,-16.0,-21.0,pre,B,-0.3531857272363978,0.3531857272363978,mirror,0.547027669817269,0.547027669817269,identity,0.547027669817269,0.547027669817269
epilepsiae_1146,5,-24.0,-14.0,-19.0,pre,B,-0.40311746976840507,0.40311746976840507,mirror,0.5994784740958704,0.5994784740958704,identity,0.5994784740958704,0.5994784740958704
epilepsiae_1146,5,-22.0,-12.0,-17.0,pre,B,-0.5710677319714648,0.5710677319714648,mirror,0.6882120142478146,0.6882120142478146,identity,0.6882120142478146,0.6882120142478146
epilepsiae_1146,5,-20.0,-10.0,-15.0,pre,B,-0.6089700870664323,0.6089700870664323,mirror,0.7666915756583558,0.7666915756583558,identity,0.7666915756583558,0.7666915756583558
epilepsiae_1146,5,-18.0,-8.0,-13.0,pre,B,-0.592274910527933,0.592274910527933,mirror,0.787425006334923,0.787425006334923,identity,0.787425006334923,0.787425006334923
epilepsiae_1146,5,-16.0,-6.0,-11.0,pre,B,-0.6880773476649487,0.6880773476649487,mirror,0.8321786511101044,0.8321786511101044,identity,0.8321786511101044,0.8321786511101044
epilepsiae_1146,5,-14.0,-4.0,-9.0,pre,B,-0.715229199849365,0.715229199849365,mirror,0.8512011188620066,0.8512011188620066,identity,0.8512011188620066,0.8512011188620066
epilepsiae_1146,5,-12.0,-2.0,-7.0,pre,B,-0.6749353050009868,0.6749353050009868,mirror,0.8209482488587767,0.8209482488587767,identity,0.8209482488587767,0.8209482488587767
epilepsiae_1146,5,-10.0,0.0,-5.0,pre,B,-0.6703991272357962,0.6703991272357962,mirror,0.7821665163609653,0.7821665163609653,identity,0.7821665163609653,0.7821665163609653
epilepsiae_1146,5,-8.0,2.0,-3.0,ictal,B,-0.8432097141795104,0.8432097141795104,mirror,0.8822271808162607,0.8822271808162607,identity,0.8822271808162607,0.8822271808162607
epilepsiae_1146,5,-6.0,4.0,-1.0,ictal,B,-0.707698032704177,0.707698032704177,mirror,0.8015235522372238,0.8015235522372238,identity,0.8015235522372238,0.8015235522372238
epilepsiae_1146,5,-4.0,6.0,1.0,ictal,B,-0.6288049261562925,0.6288049261562925,mirror,0.7492766312969219,0.7492766312969219,identity,0.7492766312969219,0.7492766312969219
epilepsiae_1146,5,-2.0,8.0,3.0,ictal,B,-0.6713718499497906,0.6713718499497906,mirror,0.7926839369644411,0.7926839369644411,identity,0.7926839369644411,0.7926839369644411
epilepsiae_1146,5,0.0,10.0,5.0,ictal,B,-0.5858774802735663,0.5858774802735663,mirror,0.726421446618138,0.726421446618138,identity,0.726421446618138,0.726421446618138
epilepsiae_1146,5,2.0,12.0,7.0,ictal,B,-0.5373152154932729,0.5373152154932729,mirror,0.7142894455990514,0.7142894455990514,identity,0.7142894455990514,0.7142894455990514
epilepsiae_1146,5,4.0,14.0,9.0,ictal,B,-0.5778574799922213,0.5778574799922213,mirror,0.7279423338678513,0.7279423338678513,identity,0.7279423338678513,0.7279423338678513
epilepsiae_1146,5,6.0,16.0,11.0,ictal,B,-0.6077231897285431,0.6077231897285431,mirror,0.7478887522123797,0.7478887522123797,identity,0.7478887522123797,0.7478887522123797
epilepsiae_1146,5,8.0,18.0,13.0,ictal,B,-0.6921079453754675,0.6921079453754675,mirror,0.7842913629575287,0.7842913629575287,identity,0.7842913629575287,0.7842913629575287
epilepsiae_1146,5,10.0,20.0,15.0,ictal,B,-0.7860172208062145,0.7860172208062145,mirror,0.851069748883489,0.851069748883489,identity,0.851069748883489,0.851069748883489
epilepsiae_1146,6,-120.0,-110.0,-115.0,pre,A,-0.8909894433596439,0.8909894433596439,mirror,0.8217952111421452,0.8217952111421452,mirror,0.8909894433596439,-0.8909894433596439
epilepsiae_1146,6,-118.0,-108.0,-113.0,pre,B,-0.704513021554886,0.704513021554886,mirror,0.7671731730387279,0.7671731730387279,identity,0.7671731730387279,0.7671731730387279
epilepsiae_1146,6,-116.0,-106.0,-111.0,pre,A,-0.762470937616671,0.762470937616671,mirror,0.6864863599164788,0.6864863599164788,identity,0.762470937616671,-0.762470937616671
epilepsiae_1146,6,-114.0,-104.0,-109.0,pre,A,-0.8270478361380375,0.8270478361380375,mirror,0.8120998735902175,0.8120998735902175,identity,0.8270478361380375,-0.8270478361380375
epilepsiae_1146,6,-112.0,-102.0,-107.0,pre,B,-0.6036912161461958,0.6036912161461958,mirror,0.668420007816285,0.668420007816285,identity,0.668420007816285,0.668420007816285
epilepsiae_1146,6,-110.0,-100.0,-105.0,pre,B,-0.556886071089293,0.556886071089293,mirror,0.594697819480273,0.594697819480273,identity,0.594697819480273,0.594697819480273
epilepsiae_1146,6,-108.0,-98.0,-103.0,pre,B,-0.3977814181998203,0.3977814181998203,mirror,0.48999825663478536,0.48999825663478536,identity,0.48999825663478536,0.48999825663478536
epilepsiae_1146,6,-106.0,-96.0,-101.0,pre,B,0.20907337297900558,0.20907337297900558,identity,-0.2874076856681502,0.2874076856681502,mirror,0.2874076856681502,-0.2874076856681502
epilepsiae_1146,6,-104.0,-94.0,-99.0,pre,B,0.11595097664174332,0.11595097664174332,mirror,-0.3364729852393965,0.3364729852393965,mirror,0.3364729852393965,-0.3364729852393965
epilepsiae_1146,6,-102.0,-92.0,-97.0,pre,B,-0.5658432477527084,0.5658432477527084,mirror,0.6703837245698645,0.6703837245698645,identity,0.6703837245698645,0.6703837245698645
epilepsiae_1146,6,-100.0,-90.0,-95.0,pre,B,0.2737912994520793,0.2737912994520793,mirror,-0.3652730351571191,0.3652730351571191,mirror,0.3652730351571191,-0.3652730351571191
epilepsiae_1146,6,-98.0,-88.0,-93.0,pre,A,0.6817039072243758,0.6817039072243758,mirror,-0.44137940711655677,0.44137940711655677,identity,0.6817039072243758,0.6817039072243758
epilepsiae_1146,6,-96.0,-86.0,-91.0,pre,A,0.7261235781057561,0.7261235781057561,mirror,-0.5716079745400857,0.5716079745400857,identity,0.7261235781057561,0.7261235781057561
epilepsiae_1146,6,-94.0,-84.0,-89.0,pre,B,0.6208368554659417,0.6208368554659417,mirror,-0.6964944255145696,0.6964944255145696,identity,0.6964944255145696,-0.6964944255145696
epilepsiae_1146,6,-92.0,-82.0,-87.0,pre,B,0.5533683011594233,0.5533683011594233,mirror,-0.6764640441149249,0.6764640441149249,identity,0.6764640441149249,-0.6764640441149249
epilepsiae_1146,6,-90.0,-80.0,-85.0,pre,B,0.07703555255160524,0.07703555255160524,mirror,-0.4547380206865179,0.4547380206865179,identity,0.4547380206865179,-0.4547380206865179
epilepsiae_1146,6,-88.0,-78.0,-83.0,pre,A,-0.3796846060057702,0.3796846060057702,identity,0.1918329512887645,0.1918329512887645,mirror,0.3796846060057702,-0.3796846060057702
epilepsiae_1146,6,-86.0,-76.0,-81.0,pre,A,-0.6104305368040519,0.6104305368040519,mirror,0.4410700310844221,0.4410700310844221,mirror,0.6104305368040519,-0.6104305368040519
epilepsiae_1146,6,-84.0,-74.0,-79.0,pre,A,-0.5551673312511112,0.5551673312511112,identity,0.351186976785881,0.351186976785881,mirror,0.5551673312511112,-0.5551673312511112
epilepsiae_1146,6,-82.0,-72.0,-77.0,pre,A,-0.5885550516510839,0.5885550516510839,identity,0.33714163681318393,0.33714163681318393,mirror,0.5885550516510839,-0.5885550516510839
epilepsiae_1146,6,-80.0,-70.0,-75.0,pre,A,-0.5022611491624823,0.5022611491624823,identity,0.20443852712804897,0.20443852712804897,mirror,0.5022611491624823,-0.5022611491624823
epilepsiae_1146,6,-78.0,-68.0,-73.0,pre,B,-0.053608256200841205,0.053608256200841205,mirror,-0.1679777529420608,0.1679777529420608,mirror,0.1679777529420608,-0.1679777529420608
epilepsiae_1146,6,-76.0,-66.0,-71.0,pre,A,0.6252535397847363,0.6252535397847363,mirror,-0.5673963790563954,0.5673963790563954,mirror,0.6252535397847363,0.6252535397847363
epilepsiae_1146,6,-74.0,-64.0,-69.0,pre,A,0.5624928144051509,0.5624928144051509,identity,-0.3006342552281585,0.3006342552281585,mirror,0.5624928144051509,0.5624928144051509
epilepsiae_1146,6,-72.0,-62.0,-67.0,pre,A,0.659860727051475,0.659860727051475,identity,-0.3862398093894777,0.3862398093894777,mirror,0.659860727051475,0.659860727051475
epilepsiae_1146,6,-70.0,-60.0,-65.0,pre,A,0.4737237189179022,0.4737237189179022,identity,-0.3530656086666514,0.3530656086666514,identity,0.4737237189179022,0.4737237189179022
epilepsiae_1146,6,-68.0,-58.0,-63.0,pre,A,0.5945272103800648,0.5945272103800648,mirror,-0.35289012600127656,0.35289012600127656,identity,0.5945272103800648,0.5945272103800648
epilepsiae_1146,6,-66.0,-56.0,-61.0,pre,A,0.3965294591307865,0.3965294591307865,mirror,-0.2436349895095803,0.2436349895095803,identity,0.3965294591307865,0.3965294591307865
epilepsiae_1146,6,-64.0,-54.0,-59.0,pre,A,0.5595930542938512,0.5595930542938512,mirror,-0.40357239448115256,0.40357239448115256,mirror,0.5595930542938512,0.5595930542938512
epilepsiae_1146,6,-62.0,-52.0,-57.0,pre,A,0.6296516853129143,0.6296516853129143,mirror,-0.5537220457109405,0.5537220457109405,mirror,0.6296516853129143,0.6296516853129143
epilepsiae_1146,6,-60.0,-50.0,-55.0,pre,A,0.46788364677821925,0.46788364677821925,mirror,-0.4187256005377959,0.4187256005377959,mirror,0.46788364677821925,0.46788364677821925
epilepsiae_1146,6,-58.0,-48.0,-53.0,pre,B,0.20056344463246364,0.20056344463246364,mirror,-0.3057958751977863,0.3057958751977863,identity,0.3057958751977863,-0.3057958751977863
epilepsiae_1146,6,-56.0,-46.0,-51.0,pre,A,-0.20357639374698722,0.20357639374698722,identity,0.069152993047486,0.069152993047486,identity,0.20357639374698722,-0.20357639374698722
epilepsiae_1146,6,-54.0,-44.0,-49.0,pre,B,-0.24943480931293455,0.24943480931293455,mirror,0.5202310522888282,0.5202310522888282,identity,0.5202310522888282,0.5202310522888282
epilepsiae_1146,6,-52.0,-42.0,-47.0,pre,B,-0.2840114755970938,0.2840114755970938,mirror,0.5415047685334032,0.5415047685334032,identity,0.5415047685334032,0.5415047685334032
epilepsiae_1146,6,-50.0,-40.0,-45.0,pre,A,0.2573928467630106,0.2573928467630106,identity,0.21071529104719547,0.21071529104719547,identity,0.2573928467630106,0.2573928467630106
epilepsiae_1146,6,-48.0,-38.0,-43.0,pre,A,0.2525781112999952,0.2525781112999952,identity,0.25202247501881186,0.25202247501881186,identity,0.2525781112999952,0.2525781112999952
epilepsiae_1146,6,-46.0,-36.0,-41.0,pre,B,0.4517574315371419,0.4517574315371419,identity,-0.46491510389508217,0.46491510389508217,mirror,0.46491510389508217,-0.46491510389508217
epilepsiae_1146,6,-44.0,-34.0,-39.0,pre,A,0.7273591365063475,0.7273591365063475,mirror,-0.6807756675097042,0.6807756675097042,mirror,0.7273591365063475,0.7273591365063475
epilepsiae_1146,6,-42.0,-32.0,-37.0,pre,A,0.6742163893995158,0.6742163893995158,mirror,-0.5119729002835233,0.5119729002835233,mirror,0.6742163893995158,0.6742163893995158
epilepsiae_1146,6,-40.0,-30.0,-35.0,pre,B,0.12530529112813713,0.12530529112813713,identity,0.1350248821918354,0.1350248821918354,identity,0.1350248821918354,0.1350248821918354
epilepsiae_1146,6,-38.0,-28.0,-33.0,pre,B,-0.43036364913113884,0.43036364913113884,mirror,0.5472440894199868,0.5472440894199868,identity,0.5472440894199868,0.5472440894199868
epilepsiae_1146,6,-36.0,-26.0,-31.0,pre,B,0.591577337377304,0.591577337377304,mirror,-0.5969643069605357,0.5969643069605357,mirror,0.5969643069605357,-0.5969643069605357
epilepsiae_1146,6,-34.0,-24.0,-29.0,pre,A,0.813871555444331,0.813871555444331,mirror,-0.7920461691904331,0.7920461691904331,identity,0.813871555444331,0.813871555444331
epilepsiae_1146,6,-32.0,-22.0,-27.0,pre,A,0.742330470927687,0.742330470927687,mirror,-0.703931733109332,0.703931733109332,identity,0.742330470927687,0.742330470927687
epilepsiae_1146,6,-30.0,-20.0,-25.0,pre,A,0.821610423698836,0.821610423698836,mirror,-0.7473507509206676,0.7473507509206676,identity,0.821610423698836,0.821610423698836
epilepsiae_1146,6,-28.0,-18.0,-23.0,pre,A,0.7583788818162905,0.7583788818162905,mirror,-0.6022141427328725,0.6022141427328725,identity,0.7583788818162905,0.7583788818162905
epilepsiae_1146,6,-26.0,-16.0,-21.0,pre,A,0.7704411581341679,0.7704411581341679,mirror,-0.6329960580525366,0.6329960580525366,identity,0.7704411581341679,0.7704411581341679
epilepsiae_1146,6,-24.0,-14.0,-19.0,pre,A,0.6621783444580039,0.6621783444580039,mirror,-0.45910280118534263,0.45910280118534263,identity,0.6621783444580039,0.6621783444580039
epilepsiae_1146,6,-22.0,-12.0,-17.0,pre,A,0.7625613959605574,0.7625613959605574,mirror,-0.5943620604125821,0.5943620604125821,mirror,0.7625613959605574,0.7625613959605574
epilepsiae_1146,6,-20.0,-10.0,-15.0,pre,A,0.888361857087967,0.888361857087967,mirror,-0.746381856992514,0.746381856992514,mirror,0.888361857087967,0.888361857087967
epilepsiae_1146,6,-18.0,-8.0,-13.0,pre,B,0.8828618225093986,0.8828618225093986,mirror,-0.8896059345744315,0.8896059345744315,identity,0.8896059345744315,-0.8896059345744315
epilepsiae_1146,6,-16.0,-6.0,-11.0,pre,B,0.8689799780722578,0.8689799780722578,mirror,-0.910119013001738,0.910119013001738,identity,0.910119013001738,-0.910119013001738
epilepsiae_1146,6,-14.0,-4.0,-9.0,pre,B,0.7404075218285164,0.7404075218285164,mirror,-0.8028514288312341,0.8028514288312341,mirror,0.8028514288312341,-0.8028514288312341
epilepsiae_1146,6,-12.0,-2.0,-7.0,pre,B,0.6965908441892638,0.6965908441892638,mirror,-0.8216623674330746,0.8216623674330746,identity,0.8216623674330746,-0.8216623674330746
epilepsiae_1146,6,-10.0,0.0,-5.0,pre,B,0.13305944890166949,0.13305944890166949,mirror,-0.31998209717266796,0.31998209717266796,identity,0.31998209717266796,-0.31998209717266796
epilepsiae_1146,6,-8.0,2.0,-3.0,ictal,B,-0.7266715488308354,0.7266715488308354,mirror,0.732023021831274,0.732023021831274,mirror,0.732023021831274,0.732023021831274
epilepsiae_1146,6,-6.0,4.0,-1.0,ictal,B,-0.7745897309732043,0.7745897309732043,mirror,0.7925363098563656,0.7925363098563656,mirror,0.7925363098563656,0.7925363098563656
epilepsiae_1146,6,-4.0,6.0,1.0,ictal,B,-0.7761289572211257,0.7761289572211257,mirror,0.8013786913279072,0.8013786913279072,mirror,0.8013786913279072,0.8013786913279072
epilepsiae_1146,6,-2.0,8.0,3.0,ictal,B,-0.7632071032468574,0.7632071032468574,mirror,0.791711704603207,0.791711704603207,mirror,0.791711704603207,0.791711704603207
epilepsiae_1146,6,0.0,10.0,5.0,ictal,B,-0.7514390286768872,0.7514390286768872,mirror,0.7853348745248206,0.7853348745248206,mirror,0.7853348745248206,0.7853348745248206
epilepsiae_1146,6,2.0,12.0,7.0,ictal,B,-0.7499528994139204,0.7499528994139204,mirror,0.7900796001077715,0.7900796001077715,mirror,0.7900796001077715,0.7900796001077715
epilepsiae_1146,6,4.0,14.0,9.0,ictal,B,-0.7658067475674823,0.7658067475674823,mirror,0.8033745465277671,0.8033745465277671,mirror,0.8033745465277671,0.8033745465277671
epilepsiae_1146,6,6.0,16.0,11.0,ictal,B,-0.7488968762144559,0.7488968762144559,mirror,0.803781114872611,0.803781114872611,mirror,0.803781114872611,0.803781114872611
epilepsiae_1146,6,8.0,18.0,13.0,ictal,B,-0.699156612795809,0.699156612795809,mirror,0.7806315127665691,0.7806315127665691,mirror,0.7806315127665691,0.7806315127665691
epilepsiae_1146,6,10.0,20.0,15.0,ictal,B,-0.6552819462606218,0.6552819462606218,mirror,0.7638601470626902,0.7638601470626902,mirror,0.7638601470626902,0.7638601470626902
epilepsiae_1146,7,-120.0,-110.0,-115.0,pre,A,-0.7345447299557585,0.7345447299557585,mirror,0.6537832764851972,0.6537832764851972,mirror,0.7345447299557585,-0.7345447299557585
epilepsiae_1146,7,-118.0,-108.0,-113.0,pre,A,-0.2910542773524785,0.2910542773524785,identity,0.25201637951343286,0.25201637951343286,mirror,0.2910542773524785,-0.2910542773524785
epilepsiae_1146,7,-116.0,-106.0,-111.0,pre,A,-0.4095629056883801,0.4095629056883801,identity,0.24934981114146287,0.24934981114146287,mirror,0.4095629056883801,-0.4095629056883801
epilepsiae_1146,7,-114.0,-104.0,-109.0,pre,B,0.3729715441240422,0.3729715441240422,mirror,-0.44228259704291273,0.44228259704291273,mirror,0.44228259704291273,-0.44228259704291273
epilepsiae_1146,7,-112.0,-102.0,-107.0,pre,B,0.7409690833176018,0.7409690833176018,mirror,-0.8061558120217804,0.8061558120217804,mirror,0.8061558120217804,-0.8061558120217804
epilepsiae_1146,7,-110.0,-100.0,-105.0,pre,B,0.5802071180978305,0.5802071180978305,mirror,-0.6894221659164061,0.6894221659164061,mirror,0.6894221659164061,-0.6894221659164061
epilepsiae_1146,7,-108.0,-98.0,-103.0,pre,B,0.4630162927329581,0.4630162927329581,identity,-0.5506534639559723,0.5506534639559723,mirror,0.5506534639559723,-0.5506534639559723
epilepsiae_1146,7,-106.0,-96.0,-101.0,pre,A,0.340923119371886,0.340923119371886,mirror,-0.3147088998832746,0.3147088998832746,mirror,0.340923119371886,0.340923119371886
epilepsiae_1146,7,-104.0,-94.0,-99.0,pre,B,-0.48686537358173676,0.48686537358173676,mirror,0.6432351177544038,0.6432351177544038,identity,0.6432351177544038,0.6432351177544038
epilepsiae_1146,7,-102.0,-92.0,-97.0,pre,A,-0.8210270475167702,0.8210270475167702,mirror,0.7857529306927388,0.7857529306927388,identity,0.8210270475167702,-0.8210270475167702
epilepsiae_1146,7,-100.0,-90.0,-95.0,pre,B,-0.8476031253596646,0.8476031253596646,identity,0.8705784250378726,0.8705784250378726,identity,0.8705784250378726,0.8705784250378726
epilepsiae_1146,7,-98.0,-88.0,-93.0,pre,B,-0.44662848214135,0.44662848214135,mirror,0.6465258262024528,0.6465258262024528,identity,0.6465258262024528,0.6465258262024528
epilepsiae_1146,7,-96.0,-86.0,-91.0,pre,B,0.251267392828231,0.251267392828231,mirror,-0.3683172310412706,0.3683172310412706,mirror,0.3683172310412706,-0.3683172310412706
epilepsiae_1146,7,-94.0,-84.0,-89.0,pre,B,0.6321724377981259,0.6321724377981259,mirror,-0.7210831522740379,0.7210831522740379,mirror,0.7210831522740379,-0.7210831522740379
epilepsiae_1146,7,-92.0,-82.0,-87.0,pre,B,0.7655101449716551,0.7655101449716551,mirror,-0.8523649323062277,0.8523649323062277,mirror,0.8523649323062277,-0.8523649323062277
epilepsiae_1146,7,-90.0,-80.0,-85.0,pre,B,0.7964788012653803,0.7964788012653803,mirror,-0.863811335441127,0.863811335441127,mirror,0.863811335441127,-0.863811335441127
epilepsiae_1146,7,-88.0,-78.0,-83.0,pre,B,0.6210692615257338,0.6210692615257338,mirror,-0.7413171512186917,0.7413171512186917,mirror,0.7413171512186917,-0.7413171512186917
epilepsiae_1146,7,-86.0,-76.0,-81.0,pre,B,0.5632332530389554,0.5632332530389554,mirror,-0.6892199325895636,0.6892199325895636,mirror,0.6892199325895636,-0.6892199325895636
epilepsiae_1146,7,-84.0,-74.0,-79.0,pre,B,0.2715400026088179,0.2715400026088179,mirror,-0.5130965922613869,0.5130965922613869,mirror,0.5130965922613869,-0.5130965922613869
