candidate,description,comparison,mode,observable,observable_zh,paired_runs,topologies,networks_noise_min_event_support,positive_pairs,negative_pairs,zero_pairs,mean_paired_change,median_paired_change,minimum_paired_change,maximum_paired_change,interpretation
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TA,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,22,0,2,0,-0.6593372038289766,-0.6593372038289766,-0.8295907522435186,-0.48908365541443466,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TA,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,22,1,1,0,-0.007886801723989811,-0.007886801723989811,-0.05861217156972831,0.04283856812174869,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,SCL_upper_participation,SCL9/8 参与概率,2,1,75,0,2,0,-0.12584415584415576,-0.12584415584415576,-0.12597402597402585,-0.12571428571428567,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,ICL_contact_participation,ICL 平均参与概率,2,1,75,2,0,0,0.033608815426997285,0.033608815426997285,0.03258559622195989,0.03463203463203468,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,both_rods,两杆共同参与概率,2,1,75,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,participation_mae,通道参与概率误差,2,1,75,2,0,0,0.015991920939687793,0.015991920939687793,0.015947802891027735,0.01603603898834785,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,pair_order_probability_mae,成对顺序概率误差,2,1,75,2,0,0,0.03482187529662459,0.03482187529662459,0.018454504587418097,0.05118924600583108,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,75,0,2,0,-1.1470351435082193,-1.1470351435082193,-1.3634317903979536,-0.9306384966184851,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,local_width_ms_median,接触点局部宽度 (ms),2,1,75,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,75,0,2,0,-9.0,-9.0,-10.0,-8.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,75,1,1,0,-1.117758073420191,-1.117758073420191,-5.346956763012713,3.111440616172331,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,75,2,0,0,0.012569867818236068,0.012569867818236068,0.004101003414818893,0.021038732221653242,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,peak_active_components_median,峰值并行连通域数,2,1,75,2,0,0,1.0,1.0,1.0,1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,n,本类合格事件数,2,1,75,0,2,0,-29.0,-29.0,-30.0,-28.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,75,2,0,0,83.0,83.0,83.0,83.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,75,2,0,0,20.5,20.5,19.0,22.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,75,2,0,0,0.5211630458008543,0.5211630458008543,0.4979104488211501,0.5444156427805584,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1,up3__circle,TB,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,75,0,2,0,-0.0638436788333368,-0.0638436788333368,-0.06521739130434778,-0.062469966362325824,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,SCL_upper_participation,SCL9/8 参与概率,2,1,111,0,2,0,-0.19561771201807943,-0.19561771201807943,-0.1977885525070957,-0.19344687152906315,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,ICL_contact_participation,ICL 平均参与概率,2,1,111,2,0,0,0.020290554965212537,0.020290554965212537,0.015422077922077948,0.025159032008347126,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,both_rods,两杆共同参与概率,2,1,111,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,participation_mae,通道参与概率误差,2,1,111,2,0,0,0.020820810117646957,0.020820810117646957,0.014490077231588017,0.027151543003705897,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,pair_order_probability_mae,成对顺序概率误差,2,1,111,0,2,0,-0.077335061332091,-0.077335061332091,-0.08757898770397243,-0.06709113496020958,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,111,0,2,0,-0.8568667990011818,-0.8568667990011818,-0.9460018994786878,-0.7677316985236757,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,local_width_ms_median,接触点局部宽度 (ms),2,1,111,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,111,0,2,0,-12.0,-12.0,-12.0,-12.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,111,2,0,0,6.887082687060229,6.887082687060229,6.807319731012285,6.966845643108172,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,111,2,0,0,0.1263341957838066,0.1263341957838066,0.1250773131903418,0.12759107837727143,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,peak_active_components_median,峰值并行连通域数,2,1,111,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,n,本类合格事件数,2,1,111,2,0,0,37.0,37.0,35.0,39.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,111,2,0,0,26.75,26.75,26.5,27.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,111,2,0,0,5.5,5.5,5.0,6.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,111,2,0,0,0.3771431094996487,0.3771431094996487,0.3659699938008947,0.3883162251984027,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,ALL,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,111,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,SCL_upper_participation,SCL9/8 参与概率,2,1,16,0,2,0,-0.5102606275303644,-0.5102606275303644,-0.6815789473684211,-0.3389423076923077,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,ICL_contact_participation,ICL 平均参与概率,2,1,16,2,0,0,0.014117132867132842,0.014117132867132842,0.010052447552447608,0.018181818181818077,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,both_rods,两杆共同参与概率,2,1,16,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,participation_mae,通道参与概率误差,2,1,16,2,0,0,0.046765310407593616,0.046765310407593616,0.01026545067373022,0.08326517014145701,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,pair_order_probability_mae,成对顺序概率误差,2,1,16,0,2,0,-0.12115765290209289,-0.12115765290209289,-0.142983131066465,-0.09933217473772077,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,16,0,2,0,-97.82648548576651,-97.82648548576651,-111.43831776394904,-84.21465320758398,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,local_width_ms_median,接触点局部宽度 (ms),2,1,16,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,16,0,2,0,-65.5,-65.5,-67.0,-64.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,16,0,2,0,-9.181406723085274,-9.181406723085274,-9.703054329893348,-8.6597591162772,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,16,2,0,0,0.11892659161705846,0.11892659161705846,0.11546163606409406,0.12239154717002285,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,peak_active_components_median,峰值并行连通域数,2,1,16,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,n,本类合格事件数,2,1,16,2,0,0,20.5,20.5,18.0,23.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,16,0,2,0,-27.75,-27.75,-30.5,-25.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,16,2,0,0,13.5,13.5,11.5,15.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,16,0,2,0,-0.5113824233285333,-0.5113824233285333,-0.6214862384667326,-0.4012786081903341,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TA,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,16,0,2,0,-0.017316236123169626,-0.017316236123169626,-0.01923105766175537,-0.015401414584583883,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,SCL_upper_participation,SCL9/8 参与概率,2,1,92,0,2,0,-0.04661476840292167,-0.04661476840292167,-0.07235612395474678,-0.020873412851096562,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,ICL_contact_participation,ICL 平均参与概率,2,1,92,2,0,0,0.0217651341793218,0.0217651341793218,0.014822134387351693,0.028708133971291905,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,both_rods,两杆共同参与概率,2,1,92,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,participation_mae,通道参与概率误差,2,1,92,2,0,0,0.01837235000458326,0.01837235000458326,0.011068359625497015,0.025676340383669505,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,pair_order_probability_mae,成对顺序概率误差,2,1,92,2,0,0,0.010387314991574276,0.010387314991574276,0.0022160708614394897,0.018558559121709062,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,92,0,2,0,-0.48807696776566445,-0.48807696776566445,-0.5464871989679523,-0.4296667365633766,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,local_width_ms_median,接触点局部宽度 (ms),2,1,92,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,92,0,2,0,-11.0,-11.0,-12.0,-10.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,92,2,0,0,8.46430129097007,8.46430129097007,7.941784756319976,8.986817825620165,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,92,2,0,0,0.13111248842832424,0.13111248842832424,0.1305356024634372,0.13168937439321124,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,peak_active_components_median,峰值并行连通域数,2,1,92,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,n,本类合格事件数,2,1,92,2,0,0,16.5,16.5,12.0,21.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,92,2,0,0,22.5,22.5,22.0,23.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,92,2,0,0,3.5,3.5,3.0,4.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,92,2,0,0,0.36376463308221574,0.36376463308221574,0.35475499675627287,0.3727742694081586,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_ellipse4_out1_EI0.875,椭圆4:1｜离核EE×1，同核EI×0.875,up3__ellipse4,TB,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,92,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,SCL_upper_participation,SCL9/8 参与概率,2,1,130,2,0,0,0.32196296853831097,0.32196296853831097,0.2854145854145854,0.3585113516620365,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,ICL_contact_participation,ICL 平均参与概率,2,1,130,0,2,0,-0.014224132032351178,-0.014224132032351178,-0.01572064299337017,-0.012727621071332185,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,both_rods,两杆共同参与概率,2,1,130,0,1,1,-0.006493506493506496,-0.006493506493506496,-0.012987012987012991,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,participation_mae,通道参与概率误差,2,1,130,0,2,0,-0.026997225698662072,-0.026997225698662072,-0.02743144900959768,-0.026563002387726464,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,pair_order_probability_mae,成对顺序概率误差,2,1,130,2,0,0,0.11140030671346657,0.11140030671346657,0.1004167423214079,0.12238387110552523,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,130,2,0,0,24.18256096482628,24.18256096482628,4.821204047820174,43.543917881832385,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,local_width_ms_median,接触点局部宽度 (ms),2,1,130,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,130,2,0,0,27.0,27.0,10.0,44.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,130,0,2,0,-19.185242311215916,-19.185242311215916,-23.590370826914295,-14.780113795517536,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,130,2,0,0,0.025127497363628577,0.025127497363628577,0.022171322444210842,0.028083672283046313,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,peak_active_components_median,峰值并行连通域数,2,1,130,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,n,本类合格事件数,2,1,130,1,1,0,10.5,10.5,-3.0,24.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,130,2,0,0,22.0,22.0,17.0,27.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,130,0,2,0,-3.0,-3.0,-3.5,-2.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,130,2,0,0,0.32018105525799,0.32018105525799,0.2580184111968027,0.38234369931917733,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,ALL,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,130,0,2,0,-0.010230504848295185,-0.010230504848295185,-0.010950519840052353,-0.009510489856538018,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,TA,SCL_upper_participation,SCL9/8 参与概率,2,1,53,2,0,0,0.558440344658292,0.558440344658292,0.5566037735849056,0.5602769157316783,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,TA,ICL_contact_participation,ICL 平均参与概率,2,1,53,0,2,0,-0.02875189328253741,-0.02875189328253741,-0.03259005145797611,-0.02491373510709871,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,TA,both_rods,两杆共同参与概率,2,1,53,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,TA,participation_mae,通道参与概率误差,2,1,53,0,2,0,-0.03688399175111444,-0.03688399175111444,-0.03822007562457158,-0.0355479078776573,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,TA,pair_order_probability_mae,成对顺序概率误差,2,1,53,2,0,0,0.13135933664157318,0.13135933664157318,0.12442605963726366,0.13829261364588266,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,TA,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,53,2,0,0,113.48017773122024,113.48017773122024,113.0993583990271,113.86099706341338,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,TA,local_width_ms_median,接触点局部宽度 (ms),2,1,53,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__circle__EE_core_to_out_scale_1.25__y_minus10,圆核｜离核EE×1.25，同核EI×1｜y_minus10,up3__circle__EE_core_to_out_scale_1.25,TA,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,53,2,0,0,76.0,76.0,76.0,76.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
